FacName,FacStreet,FacCity,FacState,RegistryID,FacSNCFlg,FacQtrsWithNC,FacInspectionCount,FacFormalActionCount,FacMapFlg,SupOver80CountUsDisp,"DFR URL"
"STEWART & STEVENSON LLC - NEW ORLEANS BRANCH FACILITY","1400 DESTREHAN AVE",HARVEY,LA,110003285668,Y,9,0,0,Y,5,https://echo.epa.gov/detailed-facility-report?fid=110003285668
"STEWART ACQUISITIONS LLC DBA ENDURA PLASTICS","7955 CHARDON RD",KIRTLAND,OH,110006306782,Y,3,2,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110006306782
"STEWART IRON WORKS LLC","30 KENTON LANDS RD STE D",ERLANGER,KY,110070864991,Y,3,2,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110070864991
"STEWART MEADOWS SUBDIVISION","113 W BENDER RD",ELLENSBURG,WA,110071177636,Y,6,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110071177636
"STICKNEY TOWNSHIP","5635 STATE ROAD",BURBANK,IL,110017707356,Y,12,0,0,Y,8,https://echo.epa.gov/detailed-facility-report?fid=110017707356
"STICKROSS MOUNTAIN WATER CO-CHLORINATION STATION","MIKE BOOTH, CHAIRMAN",TAHLEQUAH,OK,110013199412,Y,11,1,4,Y,,https://echo.epa.gov/detailed-facility-report?fid=110013199412
"STILLFIELD MINE","305 PIT RD","MONCKS CORNER",SC,110027254094,Y,8,1,0,Y,3,https://echo.epa.gov/detailed-facility-report?fid=110027254094
"STILLMAN CREEK ASRP RESTORATION PROJECT",UNSPECIFIED,CURTIS,WA,110071295921,Y,4,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110071295921
"STILLMEADOWS 2 CONDOMINIUM","8250 STILLMEADOWS DRIVE",SEVERN,MD,110071345144,Y,4,0,0,Y,,https://echo.epa.gov/detailed-facility-report?fid=110071345144
"STILLSON'S MOBILE HOME COURT","RT # 1, PO BOX 178",COLLIERS,WV,110010880467,Y,11,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110010880467
"STILLWATER WATER DISTRIC",,"STILLWATER TWP.-1920",NJ,110013225688,Y,11,0,0,Y,,https://echo.epa.gov/detailed-facility-report?fid=110013225688
"STILLWATER WATER TREATMENT PLANT","HWY 177N & YOST LAKE RD",STILLWATER,OK,110000753248,Y,9,4,1,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110000753248
"STILWELL AREA DEVELOPMENT AUTH","4 EAST WALNUT",STILWELL,OK,110011008408,Y,8,13,7,Y,4,https://echo.epa.gov/detailed-facility-report?fid=110011008408
"STINGRAY PRESSURE PUMPING","10920 NW 10TH STREET",YUKON,OK,110071139731,Y,3,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110071139731
"STINSON GROCERY-TREATMENT PLANT",,CHLOE,WV,110051986455,Y,11,0,0,Y,,https://echo.epa.gov/detailed-facility-report?fid=110051986455
"STIPPICH INC","203 US HWY 12",HETTINGER,ND,110056175623,Y,6,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110056175623
"STO CORP ATLANTA MFG FACILITY","6175 RIVERSIDE DRIVE SW",ATLANTA,GA,110005692054,Y,3,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110005692054
"STOCKHOLM FOREST VIL MHP","800 MEIR ROAD",SANFORD,MI,110006742249,Y,12,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110006742249
"STOCKPOT EVERETT","1200 MERRILL CREEK PKWY",EVERETT,WA,110070753350,Y,7,0,0,Y,4,https://echo.epa.gov/detailed-facility-report?fid=110070753350
"STOCKTON DEEP MINE NO.1 & NO.2","FIVEMILE HOLLOW",CHARLESTON,WV,110069594816,Y,11,18,0,Y,2,https://echo.epa.gov/detailed-facility-report?fid=110069594816
"STOCKTON PIT","INTERSECTION OF US-82 AND US-129",STOCKTON,GA,110070016587,Y,1,0,0,Y,2,https://echo.epa.gov/detailed-facility-report?fid=110070016587
"STOCKTON RWCF","2500 NAVY DR",STOCKTON,CA,110040980034,Y,12,10,24,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110040980034
"STODDARD MHP","16940 S. OAKLEY RD",CHESANING,MI,110006649190,Y,6,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110006649190
"STODDARD WWTP","S PEARL ST & PRAIRIE RD",STODDARD,WI,110039959220,Y,5,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110039959220
"STOELZLE GLASS USA INC/MONACA PLT","400 9TH ST",MONACA,PA,110004841627,Y,4,5,1,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110004841627
"STOLTHAVEN HOUSTON, INC.","15602 JACINTOPORT BLVD.",HOUSTON,TX,110024271786,Y,12,13,4,Y,13,https://echo.epa.gov/detailed-facility-report?fid=110024271786
"STONE & CO INC CANONSBURG PLT","586 PLUM RUN RD",CANONSBURG,PA,110070561040,Y,2,2,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110070561040
"STONE & CO INC PLUM BORO PLT","20 COMMERCE DR",PLUM,PA,110060127553,Y,2,2,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110060127553
"STONE & CO INC/CHARLEROI PLT","2ND & RAILROAD STS",CHARLEROI,PA,110007342438,Y,2,3,0,Y,9,https://echo.epa.gov/detailed-facility-report?fid=110007342438
"STONE & CO ROSEYTOWN PLANT","1718 ROSEYTOWN RD",GREENSBURG,PA,110070080165,Y,2,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110070080165
"STONE & CO TARENTUM PLT","445 GRANTHEM ST",TARENTUM,PA,110060127544,Y,2,2,0,Y,6,https://echo.epa.gov/detailed-facility-report?fid=110060127544
"STONE CASTLE RECYCLING WASTE SITE","FREEPORT WEST D3",CLEARFIELD,UT,110055475766,Y,12,0,0,Y,2,https://echo.epa.gov/detailed-facility-report?fid=110055475766
"STONE HILL PARK LLC","7775 FLORIDA BLVD","DENHAM SPRINGS",LA,110063874945,Y,10,0,0,Y,2,https://echo.epa.gov/detailed-facility-report?fid=110063874945
"STONE QUARRIES OF TENNESSEE, INC. WINNINGHAM QUARRY FORMERLY: SILVARA INDUST","WINNINGHAM ROAD",CROSSVILLE,TN,110010129618,Y,10,3,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110010129618
"STONE RIDGE CANYON","WENTZVILLE PKWY/HWY 61",WENTZVILLE,MO,110013669743,Y,11,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110013669743
"STONE WAREHOUSE","731 MCKEE RD",SELAH,WA,110015558387,Y,3,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110015558387
"STONEGA #1 STRIP (BLUFF SPUR MINE)","1.7 MILES N OF STONEGA ON CALLAHAN CREEK",STONEGA,VA,110070929088,Y,4,23,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110070929088
"STONEGA #2 STRIP","1.0 MILE N OF STONEGA ON CALLAHAN CREEK",STONEGA,VA,110070927014,Y,2,22,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110070927014
"STONEHAVEN ESTATES WWTP","PENDERGRAS RD",FULTON,MO,110020155482,Y,10,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110020155482
"STONEHENGE QUARRY","APPX 2.5 MILES WEST ON DARK CANYON ROAD",CARLSBAD,NM,110071235039,Y,3,0,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110071235039
STONEHILL,"24630 E HAWKSTONE LOOP","LIBERTY LAKE",WA,110071178329,Y,4,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110071178329
"STONEHILL - BATTLE GROUND","17702 NE 122ND AVE","BATTLE GROUND",WA,110071177331,Y,6,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110071177331
"STONEHOUSE LODGE-TREATMENT PLANT #1",,PHOENIX,AZ,110050998417,Y,11,0,0,Y,,https://echo.epa.gov/detailed-facility-report?fid=110050998417
"STONELICK HILLS GOLF COURSE","3155 SHERILYN LANE",BATAVIA,OH,110070235537,Y,10,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110070235537
"STONERIDGE SEWAGE TREATMENT FACILITY","1021 W LINWOOD RD",CLINTON,MO,110024404651,Y,8,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110024404651
"STONETOWN BENBROOK WWTP","5130 BEN DAY MURRIN RD","FORT WORTH",TX,110029520472,Y,9,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110029520472
"STONEWALL GARDENS APTS.","1 STONE LANE",BRIDGEPORT,WV,110010882964,Y,5,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110010882964
"STONEWALL MOBILE ESTATES LLC","108 RV LAND",STONEWALL,LA,110011171515,Y,11,0,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110011171515
"STONEY POINT ON RAINEY CREEK WWTF","FLORIDA BEACH DRIVE","CLIMAX SPRINGS",MO,110071205775,Y,6,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110071205775
"STONEY RIDGE CUSTOM PROCESSING","25504 STATE HWY 190",JAMESPORT,MO,110022466357,Y,9,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110022466357
"STONY POINT MS4 STORM SEWERS",TOWN-WIDE,"STONY POINT",NY,110019292709,Y,12,1,2,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110019292709
"STOP & SHOP PLAZA","25 STATE ROAD","NEW FAIRFIELD",CT,110070063674,Y,4,0,0,Y,,https://echo.epa.gov/detailed-facility-report?fid=110070063674
"STOP & WASH LAUNDROMAT","432 SUFFOLK AVE",BRENTWOOD,NY,110019147029,Y,11,2,1,Y,7,https://echo.epa.gov/detailed-facility-report?fid=110019147029
"STORE NO 86 BIG OTTER","1-79 INTERCHANGE",IVYDALE,WV,110010880065,Y,11,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110010880065
"STORED SOLAR TAMWORTH, LLC","469 PLAINS RD",TAMWORTH,NH,110071198073,Y,3,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110071198073
"STORM MOUNTAIN CENTER",,,SD,110052619341,Y,4,0,0,Y,,https://echo.epa.gov/detailed-facility-report?fid=110052619341
"STORMWATER SITE GLENS TOWING & ROAD SERV (08/26/20","251 DUNN DRIVE",BECKLEY,WV,110069997925,Y,10,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110069997925
"STORY RESTAURANT","617 HWY 64 E",CONWAY,AR,110044906377,Y,7,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110044906377
"STOUDTS FERRY PREP OAKS BASIN","1088 LONGFORD RD",PHOENIXVILLE,PA,110071298470,Y,5,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110071298470
"STOVER SOUTHWEST WWTP","VINE ST",STOVER,MO,110009877455,Y,10,1,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110009877455
"STOYSTOWN AUTO WRECKERS DISMANTLING FACILITY","5079 LINCOLN HWY",STOYSTOWN,PA,110060143937,Y,2,1,0,Y,2,https://echo.epa.gov/detailed-facility-report?fid=110060143937
"STRAIGHT CREEK SURFACE MINE","ROCK CREEK RIDGE ROAD",CLAIRFIELD,TN,110069994332,Y,9,3,0,Y,3,https://echo.epa.gov/detailed-facility-report?fid=110069994332
"STRAND APPLES INC MAIN PLANT","150 COWICHE CITY RD",COWICHE,WA,110015562238,Y,10,0,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110015562238
"STRASBURG CITY OF-TREATMENT PLANT","713 MAIN ST",STRASBURG,ND,110022360354,Y,3,2,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110022360354
"STRASBURG COAL PREP PLANT","7551 REED ROAD N.W.",STRASBURG,OH,110009821951,Y,11,3,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110009821951
"STRASBURG STP, VILLAGE OF","408 WEST NORTH SECOND STREET",STRASBURG,IL,110008997997,Y,10,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110008997997
"STRATAS FOODS","80 SOUTH DEAN STREET",ENGLEWOOD,NJ,110030908249,Y,12,6,1,Y,9,https://echo.epa.gov/detailed-facility-report?fid=110030908249
"STRATEGIC MATERIALS INC","1032 W HIGH ST",LEXINGTON,KY,110070626323,Y,11,1,0,Y,9,https://echo.epa.gov/detailed-facility-report?fid=110070626323
"STRATFORD WATER POLLUTION CONTROL FACILITY","105 BEACON POINT ROAD",STRATFORD,CT,110001405257,Y,10,3,1,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110001405257
"STRATFORD WEST ASSOCIATION, INC.-TREATMENT/STORAGE","4 RYE COURT",MACOMB,IL,110013018983,Y,11,0,0,Y,,https://echo.epa.gov/detailed-facility-report?fid=110013018983
"STRATTON TOWN OF",,"KIT CARSON COUNTY",CO,110013181902,Y,12,0,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110013181902
"STRAWBERRY HILL APARTMENTS","5922 FRANKLIN AVENUE",BALTIMORE,MD,110015316335,Y,11,0,0,Y,4,https://echo.epa.gov/detailed-facility-report?fid=110015316335
"STRAWBERRY LANE","2002 SOUTH BAY RD NE",OLYMPIA,WA,110071177722,Y,8,2,0,Y,5,https://echo.epa.gov/detailed-facility-report?fid=110071177722
"STRAWBERRY PIT (PREV.LAMPE BROS. READY MIX INC)","2047 STRAWBERRY ROAD",THAYNE,WY,110055165716,Y,10,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110055165716
"STRAWDERMAN'S SALVAGE AND GARAGE, LLC","435 WOODSEDGE RD",MATHIAS,WV,110010869836,Y,11,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110010869836
"STREBEL'S LAUNDRY, INC","644 MONTAUK HWY","WESTHAMPTON BEACH",NY,110001585703,Y,6,4,1,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110001585703
"STREET DEPT SUPPLY YARD","STREET DEPT SUPPLY YARD",FREDERICKTOWN,PA,110013674087,Y,9,2,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110013674087
"STREETS INITIATIVE PACKAGE #23",UNSPECIFIED,TACOMA,WA,110067175112,Y,12,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110067175112
"STRICK TRAILERS LLC","301 N. POLK",MONROE,IN,110040990247,Y,5,2,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110040990247
"STRODES MILL QUARRY","PO BOX 77","NEW ENTERPRISE",PA,110070054884,Y,6,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110070054884
"STRONGHURST PWS, VILLAGE OF","703 SOUTH ROUTE 94",STRONGHURST,IL,110064252008,Y,3,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110064252008
"STRONGS BAY SEAFOOD, INC.","1719 LITTLE CREEK ROAD",CHESTER,MD,110015316200,Y,6,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110015316200
"STROPE CUSTOM PROCESSING LLC","47 MASON TRAIL",LINN,MO,110070875330,Y,5,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110070875330
"STROTHER FIELD COMMISSION STROTHER FIELD AIRPORT/IND PARK","22193 TUPPER STREET",WINFIELD,KS,110008346432,Y,10,1,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110008346432
"STRUCTURAL COMPONENTS CORPORATION","730 PACKERLAND DR","GREEN BAY",WI,110001928004,Y,2,0,0,Y,2,https://echo.epa.gov/detailed-facility-report?fid=110001928004
"STRUGGLEBUGGY, L.L.C DBA CODY'S SALVAGE","8310 LEETOWN ROAD",KEARNEYSVILLE,WV,110043528475,Y,7,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110043528475
"STRUKTOL CO. OF AMERICA","150 INDUSTRIAL CT E","VILLA RICA",GA,110070012176,Y,12,0,0,Y,7,https://echo.epa.gov/detailed-facility-report?fid=110070012176
"STUART COMPOSITES","657 NE DIXIE HWY","JENSEN BEACH",FL,110071335014,Y,7,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110071335014
"STUART MUNICIPAL POWER PLANT","111 W 2ND ST",STUART,NE,110001514656,Y,5,2,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110001514656
"STUART OIL COMPANY","520 PIKE STREET",PARKERSBURG,WV,110045520049,Y,11,2,0,Y,5,https://echo.epa.gov/detailed-facility-report?fid=110045520049
"STUDEBAKER NURSERIES, INC. APARTMENT HOUSING","571 MILTON CARLISLE RD.","NEW CARLISLE",OH,110070882918,Y,8,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110070882918
"STUDEBAKERS TEXACO","TRAVEL PLAZA",RAYNE,LA,110017884100,Y,5,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110017884100
"STUDENT TRANSPORTATION OF AMERICA","800 S MAIN ST",BANGOR,PA,110059808686,Y,11,5,1,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110059808686
"STURGIS POTW","HIGHWAY 12 WEST",STURGIS,MS,110008516310,Y,8,1,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110008516310
"SUBIACO,CITY OF","EAST AV",SUBIACO,AR,110010065687,Y,9,0,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110010065687
"SUBLETTE WTP","101 NORTH FRONT STREET",SUBLETTE,IL,110028305983,Y,4,2,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110028305983
"SUBURBAN LOCK HAVEN WATER AUTH-CHLORINE BLDG","7893 NITTANY VALLEY DR","MILL HALL",PA,110001145859,Y,10,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110001145859
"SUBURBANS COMMUNITY MHP-SUBURBANS COMMUNITY MHP","8565 SMITH-CALHOUN RD","PLAIN CITY",OH,110006297961,Y,11,1,1,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110006297961
"SUBURBIA SID #1","HWY 79; 2MI SW OF CITY","PINE BLUFF",AR,110009125026,Y,11,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110009125026
"SUBWAY @ ISLAND PARK",,,ID,110053984159,Y,11,0,1,Y,,https://echo.epa.gov/detailed-facility-report?fid=110053984159
"SUCCESS REHABILITATION CLINIC WWTP","5666 CLYMER ROAD",QUAKERTOWN,PA,110010972368,Y,10,6,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110010972368
"SUDAN FEEDYARD INC","LAMB COUNTY",SUDAN,TX,110020147349,Y,12,0,0,Y,,https://echo.epa.gov/detailed-facility-report?fid=110020147349
"SUDLEY UNITED METHODIST CHURCH","5308 SUDLEY RD",MANASSAS,VA,110070602204,Y,4,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110070602204
"SUFFOLK COUNTY COMMUNITY COLLEGE","533 COLLEGE ROAD",SELDEN,NY,110000808038,Y,12,17,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110000808038
"SUGAR BOTTOM RECREATION AREA","2192 MEHAFFEY BRIDGE ROAD NE",SOLON,IA,110043671684,Y,8,2,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110043671684
"SUGAR CREEK BAPTIST CHURCH",,,IN,110051756578,Y,8,0,0,Y,,https://echo.epa.gov/detailed-facility-report?fid=110051756578
"SUGAR CREEK PSD","STATE ROUTE 4 BOX 100",FRAMETOWN,WV,110010866599,Y,12,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110010866599
"SUGAR CREEK RESTAURANT","105 EAST THIRD ST",META,MO,110042780443,Y,11,0,1,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110042780443
"SUGAR CUBE BUILDING","16 ST AND BLAKE ST",DENVER,CO,110071083397,Y,8,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110071083397
"SUGAR FOODS CORP","580 W INDUSTRIAL CT","VILLA RICA",GA,110070046027,Y,7,0,0,Y,7,https://echo.epa.gov/detailed-facility-report?fid=110070046027
"SUGAR GROVE HARDWOOD","2660 ROUTE 62",IRVINE,PA,110069997554,Y,2,2,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110069997554
"SUGAR LANE TERRACE MAINTENANCE ASSOCIATION, INC.","RT 43 & STATE RT 43/5",MORGANTOWN,WV,110010880403,Y,7,1,1,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110010880403
"SUGAR LANE WATER ASSOC",,,WV,110013044598,Y,11,1,1,Y,,https://echo.epa.gov/detailed-facility-report?fid=110013044598
"SUGARLOAF COMMUNITY","SUGARLOAF COMMUNITY","LAKE CHARLES",LA,110010800197,Y,4,1,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110010800197
"SUGARTREE WWTP","1700' S-SW OF BRAZOS RIVER BRG ON FM1189","PARKER COUNTY",TX,110006686522,Y,12,5,2,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110006686522
"SUIZA DAIRY","51 AVE DE DIEGO URB RIO PIEDRAS","RIO PIEDRAS",PR,110001660131,Y,7,0,0,Y,9,https://echo.epa.gov/detailed-facility-report?fid=110001660131
"SULLIGENT (CITY OF)",,,AL,110012980998,Y,11,0,0,Y,,https://echo.epa.gov/detailed-facility-report?fid=110012980998
"SULLIVAN EQUIPMENT COMPANY","ASPHALT PLANT #2","PORT ALLEN",LA,110011186652,Y,11,0,0,Y,9,https://echo.epa.gov/detailed-facility-report?fid=110011186652
"SULLIVAN TOWN OFFICE",,,ME,110052585378,Y,9,0,0,Y,,https://echo.epa.gov/detailed-facility-report?fid=110052585378
"SULLIVAN'S METAL SCRAP - HATBORO FACILITY","451 OAKDALE",HATBORO,PA,110044241291,Y,5,4,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110044241291
"SUMMER HILL CLUB, INC.","13709 1/2 HARCUM ROAD",PHOENIX,MD,110019906609,Y,11,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110019906609
"SUMMER HILL MOBILE HO.PK. WWTP","58 SUMMERHILL ROAD",CROWNSVILLE,MD,110006648878,Y,12,15,1,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110006648878
"SUMMER SCHOOL APARTMENTS WWTP","1166 & 1168 SUMMERS SCHOOL ROAD",MORGANTOWN,WV,110024816038,Y,10,0,1,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110024816038
"SUMMERFIELD POST OFFICE",,"CARSON CITY",,110053868766,Y,11,1,1,Y,,https://echo.epa.gov/detailed-facility-report?fid=110053868766
"SUMMERFIELD WWTF","COUNTY HIGHWAY SOUTH",SUMMERFIELD,IL,110009983964,Y,12,2,1,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110009983964
"SUMMERHAVEN SUBDIVISION",,,,110070764005,Y,7,0,0,N,,https://echo.epa.gov/detailed-facility-report?fid=110070764005
"SUMMERS LANDING","STATE ROUTE 3",HILLDALE,WV,110010876999,Y,12,0,0,Y,2,https://echo.epa.gov/detailed-facility-report?fid=110010876999
"SUMMERS NURSING & REHABILITATION CENTER","JOHN COOK NURSING HOME ROAD",HINTON,WV,110010849939,Y,4,1,0,Y,1,https://echo.epa.gov/detailed-facility-report?fid=110010849939
"SUMMERS-TAYLOR MATERIALS COMPANY","905 EAST MAIN STREET",KINGSPORT,TN,110006691570,Y,6,2,0,Y,10,https://echo.epa.gov/detailed-facility-report?fid=110006691570
SUMMERTOWN,,SUMMERTOWN,GA,110013148254,Y,11,0,0,Y,,https://echo.epa.gov/detailed-facility-report?fid=110013148254
"SUMMERVILLE HYDROELECTRIC PROJECT","ROUTE 129, BELOW THE SUMMERVILLE DAM",SUMMERVILLE,WV,110010857894,Y,10,1,1,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110010857894
"SUMMIT ANTHRACITE ARCHBALD MTN MINE","OLD MINING RD 2",ARCHBALD,PA,110070160012,Y,2,0,0,Y,2,https://echo.epa.gov/detailed-facility-report?fid=110070160012
"SUMMIT BODY","16616 NE 10TH AVE",RIDGEFIELD,WA,110071320831,Y,4,2,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110071320831
"SUMMIT CENTRE","13306 CANYON RD E",PUYALLUP,WA,110071339242,Y,3,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110071339242
"SUMMIT LAKE CAMP","7610 HAMPTON VALLEY ROAD",EMMITSBURG,MD,110012750745,Y,11,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110012750745
"SUMMIT PATHOLOGY","5802 WRIGHT DR",LOVELAND,CO,110071414276,Y,3,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110071414276
"SUMMIT POINT AUTOMOTIVE RESEARCH CENTER","2026 SUMMIT POINT RD","SUMMIT POINT",WV,110037519450,Y,8,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110037519450
"SUMMIT POINT PARK",,,WV,110051989283,Y,11,0,0,Y,,https://echo.epa.gov/detailed-facility-report?fid=110051989283
"SUMMIT POINT SALVAGE YARD","2282 SUMMIT POINT ROAD","SUMMIT POINT",WV,110031112123,Y,11,0,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110031112123
"SUMMIT POLYMERS INC","2201 W PARK RD",ELIZABETHTOWN,KY,110001244715,Y,4,4,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110001244715
"SUMNER CITY OF STP","CITY CLERK, CITY HALL",SUMNER,IA,110010034649,Y,5,1,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110010034649
"SUMNER STP","13114 63RD ST E",SUMNER,WA,110010135790,Y,12,2,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110010135790
"SUMTER MINE","CR 32",SUTTON,WV,110069997018,Y,11,21,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110069997018
"SUN CHEMICAL CORP","4925 EVANSTON AVE",MUSKEGON,MI,110000410975,Y,12,2,0,Y,4,https://echo.epa.gov/detailed-facility-report?fid=110000410975
"SUN CHEMICAL GPI","100 SUN CHEMICAL COURT",HOPKINSVILLE,KY,110003252649,Y,9,3,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110003252649
"SUN LEISURE EST UTIL CO","* NOT GIVEN",YUMA,AZ,110013113264,Y,11,0,0,Y,,https://echo.epa.gov/detailed-facility-report?fid=110013113264
"SUN MOUNTAIN OIL & GAS","LIGHT OIL CENTRAL","KERN COUNTY",CA,110058904271,Y,11,4,20,Y,,https://echo.epa.gov/detailed-facility-report?fid=110058904271
"SUN MOUNTAIN, INC.","12030 COMMERCE ROAD",JOHNSTOWN,CO,110002004919,Y,3,3,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110002004919
"SUN PRAIRIE VILLAGE WWTP","1047 GRANT DRIVE","GREAT FALLS",MT,110010826222,Y,11,2,0,Y,0,https://echo.epa.gov/detailed-facility-report?fid=110010826222
